OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,x,y,Longitude,Latitude
1885,10001077,,800,Woodland Park Presbyterian Church,Presbyterian Church,225 N 70TH ST,98103.0,1265356.18081786,251501.383933514,-122.3559658131047,47.67930874000405
1886,10001079,,800,Blessed Sacrament Catholic Church,Blessed Sacrament Catholic Church,5050 8TH AVE NE,98105.0,1274380.80646935,246656.686601937,-122.31895813260715,47.666513147865
1887,10001080,,800,Breath of Life Seventh-day Adventist Church,Seventh-day Adventist Church    ,9807 26TH AVE SW,98106.0,1261539.6858262,191733.466724187,-122.36662181346865,47.515280196245506
1888,10001081,,800,Stillwater Church,Stillwater Church,32111 NE BIG ROCK RD,98019.0,1375318.35065685,258182.315125436,-121.91000230046863,47.702712710699984
1889,10001082,,800,Journey Christian Church,Journey Christian Church,1933 NE 125TH ST,98125.0,1277479.15722802,265757.813753933,-122.30787124174839,47.719032210246986
1890,10001083,,800,Jehovah's Witness Kingdom Hall,Jehovah's Witness Kingdom Hall,990 12TH AVE NW,98027.0,1338143.37382586,199568.275857687,-122.0571751342206,47.54051765634144
1891,10001084,,800,Church of Christ Issaquah,Church of Christ,355 NEWPORT WAY NW,98027.0,1341097.39153986,196971.407035694,-122.04505137954838,47.5335273989148
1892,10001085,,800,Renton Park Chapel Evangelical Church,Park Chapel Evangelical Church,16760 128TH AVE SE,98058.0,1309911.68225786,167982.536535859,-122.16923763352916,47.45265045631355
1893,10001086,,800,East Hill Baptist Church,Baptist Church,25650 124TH AVE SE,98030.0,1307876.55017327,138274.537553027,-122.17536814753885,47.37112167818738
1894,10001087,,800,Valley View Christian Church,Christian Church,25605 124TH AVE SE,98030.0,1307354.26086353,138579.526772439,-122.1774970227825,47.37193268456657
1895,10001088,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,12817 SE 256TH ST,98030.0,1309185.09644069,138378.959260181,-122.17009562056762,47.37147033816544
1896,10001089,,800,St. Columba's Episcopal Church,St. Columba's Episcopal Church,26715 MILITARY RD S,98032.0,1278734.58057019,135445.559287101,-122.29273308039633,47.36191330655758
1897,10001090,,800,Holy Trinity Lutheran Church,Holy Trinity Lutheran Church,2021 S 260TH ST,98198.0,1275128.15569644,137804.142168358,-122.30746386663667,47.36818970893626
1898,10001091,,800,Our Lady of Lourdes Catholic Church,Our Lady of Lourdes Catholic Church,10243 12TH AVE S,98168.0,1273392.57091303,189892.164632514,-122.31852233341236,47.5108704808332
1899,10001092,,800,Eritrean Community Church,Eritrean Community Church,2400 E SPRUCE ST,98122.0,1278472.68214385,223666.138423026,-122.30057569984984,47.60371164337177
1900,10001094,,800,First Slavic Full Gospel Church,First Slavic Full Gospel Church,1723 NW 61ST ST,98107.0,1259431.94004169,249271.43662177,-122.37982811953543,47.67287275207033
1901,10001095,,800,Seattle Spanish Seventh-day Adventist Church,Spanish Seventh-day Adventist Church,2054 NW 61ST ST,98107.0,1258282.96136853,249460.282044604,-122.38450624638192,47.67332697304406
1902,6002351,0.0,600,Honeydew Park,Honeydew Park,SE 104th and 120th Ave SE,98059.0,1310023.99502535,189054.697147354,-122.17026329083214,47.51041621867971
1903,6004562,0.0,600,Ellenson Park,Ellenson Park,2550 Farman St N,98022.0,1359271.94508569,77184.1479230225,-121.96436087365896,47.205929800354625
1904,10001880,0.0,120,Comet Lodge Cemetery,Comet Lodge,2100 S Graham St,98108.0,1276948.34890644,202989.968817443,-122.30515068833336,47.546958647569824
1905,6007188,0.0,600,Me-Kwa-Mooks Natural Area,Me-Kwa-Mooks Natural Area,4100 Aikins Ave SW,98116.0,1252382.3970542,210253.90802969,-122.40520122961111,47.56553705751808
1906,1837,749013.0,630,Shilshole Bay Marina,Shilshole Bay Marina,7001 Seaview Ave NW,98117.0,1253133.68196894,252027.863851681,-122.40561554579236,47.68007804946206
1907,6002787,0.0,600,Iron Horse State Park,Iron Horse State Park,3800 290th Way NE,0.0,1415675.43004753,160912.129088774,-121.74145137150003,47.43749627859747
1908,651,0.0,600,Farrel McWhirter Park,Farrel-McWhirter Park,196 Av NE & NE 108 Pl,98053.0,1333104.98495252,256109.622092351,-122.0812829602767,47.695283294771734
1909,1324,402231.0,360,Marriot Residence Inn-Sea Tac,Marriott Residence Inn-SeaTac,3201 S 176th St,98188.0,1279776.01910411,165345.256049275,-122.29081649450781,47.44392223588551
1910,2638,1005347.0,61,Kent Municipal Court,Kent Municipal Court,1220 Central Ave S,98032.0,1294664.41813302,137653.056184441,-122.22863152325482,47.36877401905444
1911,680,742154.0,150,Renton Chamber of Commerce,Renton CC,300 Rainier Ave N,98057.0,1298161.19099511,180964.921004102,-122.21766701155026,47.48766666268564
1912,2246,74591.0,530,Klahanie QFC,Klahanie QFC,4570 Klahanie Dr SE,98029.0,1351518.96059169,208442.494985849,-122.00357502372842,47.56541366818018
1913,143,0.0,600,NE 12th St Greenbelt,NE 12th St Greenbelt,NE 12th St & Bellevue Way NE,98015.0,1303051.22911528,229619.349941775,-122.20139031929648,47.621270742885315
1914,4800019,427479.0,480,Daybreak Star Indian Cultural Center,Daybreak Star Indian Cultural Center,5011 Bernie Whitebear Way ,98199.0,1249995.3030751,247666.161945194,-122.41798850010447,47.667946566133736
1915,10001885,0.0,120,Holy Rosary Catholic Cemetery,Holy Rosary,293rd Ave SE,98010.0,1362860.11015344,113031.190073937,-121.95202414099667,47.30433626663513
1916,6005320,0.0,600,180th / 240th Park,180th / 240th Park,180th Ave SE and SE 240th St,98042.0,1325553.05484644,143151.341119602,-122.10436930200551,47.38531210847909
1917,2040,875464.0,530,Bartell Drugs-Downtown,Bartell Drugs-Downtown,1628 5th Ave,98101.0,1269545.92998427,227043.860014021,-122.33702122883125,47.612497551705836
1918,120,0.0,600,Chism Park,Chism Beach Park,SE 15th St & 97th Pl SE,98004.0,1300715.5700727,222059.097017691,-122.21031118207834,47.60043348990762
1919,159,0.0,300,Glendale Country Club,Glendale CC,13440 Main St,98005.0,1312968.51210219,225373.985072941,-122.16088570898141,47.61011004859005
1920,1943,0.0,300,Interbay Golf Center,Interbay GC,2501 15th Ave W,98119.0,1259655.84477761,238836.520483777,-122.37806936986459,47.64428367482758
1921,2389,0.0,240,Langston Hughes Performing Arts Center,Langston Hughes,104 17th Ave S,98122.0,1276176.15622512,222867.205965772,-122.30982091027259,47.60140137106267
1922,6007443,0.0,600,Terminal 108 Park,Terminal 108 Park,Diagonal Ave S off E Marginal Way S,98134.0,1267453.07098103,208148.275101855,-122.34400080325075,47.560593053319465
1923,1433,0.0,420,Starbucks Center,Starbucks Center,2401 Utah Ave S,98134.0,1269741.38628627,215845.117975861,-122.33534287074549,47.58181262611284
1924,847,315735.0,661,Hamilton International Middle School,Hamilton Intl,1610 N 41st St,98103.0,1269619.0000481,243445.000111938,-122.33802507907512,47.6574564047003
1925,750,12170.0,662,Liberty High School,Liberty,16655 SE 136th St,98059.0,1322814.9999551,177766.999906525,-122.11775219332317,47.48007278319831
1926,428,0.0,600,Naden Park,Naden Park,Naden Ave,98032.0,1291024.99988694,142007.297147855,-122.24363726580232,47.38052724187292
1927,2147,0.0,630,Pier 91,Pier 91,16th Ave W & W Garfield St,98119.0,1258315.7099907,233734.139940515,-122.38308798660769,47.63022452661437
1928,901,0.0,600,Ballard Playground,Ballard Playground,NW 60th St & 28th Ave NW,98107.0,1256422.3748666,249214.921971023,-122.39203658546234,47.67255140359723
1929,468,34689.0,390,Kirkland Library,Kirkland Lib,308 Kirkland Ave,98033.0,1303026.5454376,249500.702239349,-122.2029250526931,47.67576537994787
1930,1576,0.0,180,Maple Valley City Hall,Maple Valley City Hall,22017 SE Wax Rd,98038.0,1339762.31481369,145067.713927269,-122.04714135080307,47.39119399741716
1931,1177,464557.0,300,Bill Wright Golf Complex at Jefferson Park,Jefferson Park GC,4101 Beacon Ave S,98108.0,1276480.20154877,210302.603470355,-122.30761313394774,47.56697793712401
1932,346,0.0,600,Cougar Mountain Regional Wildland Park,Cougar Mtn Regional Wildland Park,Lakemont Blvd SE,98059.0,1320371.49992086,197431.249948025,-122.12897088413716,47.5338622926328
1933,1520,444607.0,330,Cabrini Medical Tower,Cabrini Medical Tower,901 Boren Ave,98104.0,1272389.95415185,225543.062162608,-122.32537513041771,47.608535655873034
1934,6300003,434211.0,630,Pier 86 - Grain Terminal,Pier 86,955 Alaskan Way W,98119.0,1261190.51198386,232352.392047852,-122.37131927286599,47.626595342289235
1935,691,0.0,600,Thomas Teasdale Park,Thomas Teasdale Park,S 23rd St & Williams Ave S,0.0,1300197.49499336,170230.708876774,-122.20865661402726,47.45834374552435
1936,6005093,0.0,600,North Mercerdale Hillside,North Mercerdale Hillside,2161 E Hamlin St,0.0,1293368.82590795,216766.270004943,-122.23969260593196,47.58556142034649
1937,918,0.0,600,Georgetown Playfield,Georgetown Playground,S Homer St & Corson Ave S,98108.0,1273009.69110136,204747.0191091,-122.32123335971376,47.55156706949938
1938,917,0.0,600,Cleveland Playground,Cleveland Playground,13th Ave S & S Lucile St,98108.0,1274411.83002935,204999.030088022,-122.3155761334768,47.55233200098162
1939,894,763432.0,600,Westcrest Park,Westcrest Park,SW Cloverdale St,98106.0,1268092.34988619,194642.104935765,-122.34034095847414,47.523607474966816
1940,851,0.0,600,B.F.  Day Playground,B F Day Playground,N 41st Street & Fremont Ave N,98103.0,1266849.57185994,242979.132933438,-122.34922324993659,47.65603049035269
1941,6002641,0.0,600,Forbes Lake Park,Forbes Lake Park,SE 47th Pl and 192nd Ave SE,0.0,1308819.92000569,252716.217133775,-122.17964076448895,47.68485952996248
1942,6005319,0.0,600,Covington Open Space,Covington Open Space,SE 47th Pl and 192nd Ave SE,0.0,1323288.04001953,139985.046927273,-122.11329842580567,47.37653004986048
1943,6005000,0.0,600,Talus Open Space,Talus Open Space,SE 47th Pl and 192nd Ave SE,0.0,1336467.78104845,193252.143148765,-122.06354934228276,47.52313099174404
1944,6005024,0.0,600,Horizon Heights Open Space,Horizon Heights Open Space,SE 47th Pl and 192nd Ave SE,0.0,1318697.81494802,207901.062013611,-122.136462812624,47.562483635080774
1945,90019,0.0,90,West Seattle Neighborhood,West Seattle,SW Alaska St & California Ave SW,98116.0,1256897.37490086,208546.046944097,-122.38677710434874,47.56110725765671
1946,90020,0.0,90,Beacon Hill Neighborhood,Beacon Hill,S Columbian Way & Beacon Ave S,98108.0,1277161.25005545,207582.874985933,-122.30464431651122,47.55955892001454
1947,90021,0.0,90,Mount Baker Neighborhood,Mount Baker,S Walker St & 31st Ave S,98144.0,1280202.6248782,216304.546847016,-122.29299861190304,47.58362374200344
1948,90023,0.0,90,Seward Park Neighborhood,Seward Park,S Orcas St & Wilson Ave S,98118.0,1286693.87501903,204359.109123766,-122.26579988293079,47.55121558118452
1949,10001096,,800,Sideris Church,Sideris Church,2004 NW 63RD ST,98107.0,1258793.50529493,250014.48631677,-122.38247966515806,47.6748741986647
1950,6600102,16164.0,660,Meridian Park Elementary School,Meridian Park,17077 Meridian Ave N,98133.0,1270799.99998268,279016.000164017,-122.33605208930719,47.755018227268145
1951,2167,762773.0,60,505 Union Station Bldg,505 Union Station Bldg,505 5th Ave S,98104.0,1271465.62496378,222021.374980271,-122.32884415082252,47.598833620127515
1952,650063,834655.0,65,Seattle Police Headquarters,SPD HQ,610 5th Ave,98104.0,1271418.75005752,223982.187987775,-122.32918857690196,47.60420565700486
1953,660085,12135.0,66,Station 13,13,8701 208th Ave NE,98053.0,1337440.24990402,250558.171909183,-122.06332079625538,47.680257399123185
1954,3400005,38446.0,340,Northshore Public Health at Totem Lake,Northshore Public Health,13030 121st Way NE,98034.0,1309280.07787803,264661.21916236,-122.1786205753519,47.71762357620463
1955,660103,515184.0,66,Station 19,19,1606 S 128th ST,98168.0,1274758.74993919,181818.343837932,-122.31236752348937,47.48881240461426
1956,660104,598194.0,66,Station 28 - HQ,28 - HQ,900 SW 146th St,98166.0,1266393.97729869,176074.404866517,-122.34573668112398,47.472622750275264
1957,660107,406315.0,66,Station 56,56,10330 SW Burton Dr,98070.0,1235781.46470495,146309.067743763,-122.46693148081408,47.38932319760842
1958,660108,406005.0,66,Station 58,58,26316 99th Ave SW,98070.0,1237154.18964978,138342.681773692,-122.46071113646501,47.36756812785728
1959,6002849,0.0,600,Sunset Playfield,Sunset Playfield,18th Ave S and 136th St,98168.0,1274865.34487036,177908.990108103,-122.31163274987338,47.47810254103834
1960,469,0.0,690,Kirkland Parkplace,Kirkland Parkplace,Central Way NE & 6th St,98033.0,1304025.54409577,250130.591071442,-122.19891596678266,47.67754060460468
1961,1562,0.0,180,Woodinville City Hall,Woodinville City Hall,17301 133rd Ave NE,98072.0,1313535.88367085,277459.004590347,-122.16223197396437,47.7529058018351
1962,1220,8646.0,660,Brookside Elementary School,Brookside ,17447 37th Ave NE,98155.0,1282185.99984844,278646.999917775,-122.28974384678314,47.754606899901816
1963,6007083,909829.0,600,Pipers Creek Natural Area,Pipers Creek Natural Area,600 NW 117th St,98177.0,1263673.60281819,264457.534858435,-122.36384070492461,47.714729301881846
1964,6007129,0.0,600,Westlake Greenbelt,Westlake Greenbelt,Westlake Ave and Halladay St,98109.0,1268187.08886994,237674.22293961,-122.34337482236535,47.64156204471199
1965,90031,0.0,90,Twin Lakes Neighborhood,Twin Lakes,SW 320th St & 47th Ave SW,98023.0,1253583.6249667,118881.219056264,-122.39283689493018,47.315158964895076
1966,90041,0.0,90,Newport Hills Neighborhood,Newport Hills,SE 60th St & 119th Ave SE,98006.0,1308041.61316335,203461.46000044,-122.17930285088819,47.54981151142319
1967,570014,135794.0,570,Prince of Peace Lutheran Church P&R,Prince of Peace Lutheran Church P&R,14514 20th Ave NE,98155.0,1277754.38764869,271354.854397103,-122.30718876250351,47.73438800705494
1968,570029,391336.0,570,Redondo Heights P&R,Redondo Heights P&R,27454 Pacific Hwy S,98003.0,1274349.75010103,133091.43801111,-122.31023942865366,47.355231390577025
1969,570033,658454.0,570,Aurora Village Transit Center P&R,Aurora Village Transit Center P&R,1524 N 200th St,98133.0,1269606.50007311,286273.125085443,-122.34148129969319,47.7748456130456
1970,90024,0.0,90,Bryn Mawr Neighborhood,Bryn Mawr,S 115th Pl & 87th Ave S,98187.0,1296888.49997094,185312.187900111,-122.22313111180667,47.49951983643259
1971,10001097,,800,Gethsemane Lutheran Church,Gethsemane Lutheran Church,911 STEWART ST,98101.0,1270339.54322644,228172.744239181,-122.33389359168912,47.615634250993004
1972,10001098,,800,Seattle Chinese Covenant Church,Chinese Covenant Church,1717 BELLEVUE WAY NE,98004.0,1302020.20000936,231482.299956024,-122.20570508529477,47.626326865711235
1973,10001099,,800,Good Samaritan Episcopal Church,Good Samaritan Episcopal Church,1757 244TH AVE NE,98074.0,1348965.96865045,230363.194910765,-122.01527849449742,47.62539507911616
1974,10001100,,800,Minyan Ohr Chadash,Minyan Ohr Chadash,6721 51ST AVE S,98118.0,1285531.20739686,201033.220762432,-122.27025577181388,47.542039850273795
1975,10001101,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,26800 236TH PL SE,98038.0,1344922.47017577,134034.115587682,-122.0256219473314,47.3611704321772
1976,10001102,,800,Life Community Church,Life Community Church,232 5TH AVE S,98033.0,1303060.81374177,248201.375113606,-122.20269213113663,47.672205530899966
1977,10001103,,800,Ethiopian Community in Seattle,Ethiopian Community,8323 RAINIER AVE S,98118.0,1285403.17484452,196150.743650764,-122.27040493227416,47.52865035895079
1978,10001104,,800,Lake Burien Presbyterian Church,Presbyterian Church,15003 14TH AVE SW,98166.0,1264526.97643952,174442.40288119,-122.35315384291955,47.46804867179886
1979,10001105,,800,Peace Lutheran Church,Peace Lutheran Church,8316 39TH AVE SW,98136.0,1257925.06116569,196675.693060189,-122.38164836659081,47.52862816230908
1980,10001108,,800,Tolliver Temple Church of God,Tolliver Temple Church of God,1915 E FIR ST,98122.0,1276942.49425936,223228.023813695,-122.30674323731614,47.60243063143883
1981,10001109,,800,Faith Bible Church,Faith Bible Church,128 18TH AVE,98122.0,1276472.51094736,223268.118221685,-122.30865105074339,47.60251584650784
1982,10001110,,800,Goodwill Missionary Baptist Church,Goodwill Baptist Church,126 15TH AVE,98122.0,1275538.66635835,223261.698287025,-122.31243513847754,47.60244911006517
1983,10001111,,800,Skyline Baptist Church,Skyline Baptist Church,6553 40TH AVE NE,98115.0,1282717.33375953,250473.776408687,-122.28542319427937,47.677411926661286
1984,10001112,,800,Kent First Korean Church,First Korean Church,300 W SAAR ST,98032.0,1293103.57611036,141173.114761099,-122.23518771725377,47.37834483758031
1985,10001142,,800,Lighthouse Temple Church of God,Lighthouse Temple Church of God,806 20TH AVE,98122.0,1277186.46719661,225722.631357267,-122.30594797204067,47.60928112163389
1986,10001143,,800,Epiphany Parish of Seattle,Epiphany Parish ,1805 38TH AVE,98122.0,1282165.8981826,228814.17438677,-122.28600166337115,47.61801446059038
1987,10001144,,800,Seattle Foursquare Church,Foursquare Church,400 N 105TH ST,98133.0,1266097.37257694,260978.200937852,-122.35371756996007,47.70532435663994
1988,10001146,,800,Illume,Illume,5751 33RD AVE NE ,98115.0,1280838.80208352,248529.184169278,-122.2928976165587,47.67198439318854
1989,10001147,,800,Westside Unitarian Universalist Congregation,Unitarian Universalist Congregation,7141 CALIFORNIA AVE SW,98136.0,1256505.87437153,200388.039966181,-122.3876951168843,47.538725037590225
